GaiaID,ra,dec,l,b,ecl_lon,ecl_lat,pmra,pmdec,phot_g_mean_mag,ag_gspphot,bp_rp,ebpminrp,parallax,distance_gspphot,ruwe,radial_velocity,radial_velocity_error,vbroad,x,y,z,Type,HD,TIC,Vmag,B-V,V-I,MemF,comments,Voff(km/s),Vr(pred),SpType,PDA,PDB,PDC,PDO,PDQ,PDZ,Teff,logg,M,e_Teff,e_logg,e_M,comp,logCHe,logL,e_logL,_RA,_DE,grav redshift (km/s),cooling_age_median,cooling_age_err_low,cooling_age_err_high,total_age_median,total_age_err_low,total_age_err_high,initial_mass_median,initial_mass_err_low,initial_mass_err_high,Voff_err,parallax_error,pmra_error,pmdec_error
3313861186362477824,65.62383639830838,16.951803862318517,178.43141653387494,-22.468671277137013,66.66962360175398,-4.534947278449806,-41.63111901143291,-9.788736044802318,17.878609,,0.57635117,,13.181987299131183,,0.9536464,,,,-70.07610775025533,1.9189492627518097,-28.992457586877272,,,,,,,,,4.432323760324403,-9.926777795926952,DA,0.9,0.0,0.02,0.0,0.0,0.01,6974,8.017,0.602,95,0.028,0.023,b'Pure H                     ',0.0,-3.4705,-0.3659,65.62384,16.9518,30.39667949021249,1.625296409009024,0.0829944887121802,0.0894567067996059,5.924166704335989,2.239475590897581,4.488189661743717,1.331695501730104,0.2557785467128028,0.3471280276816608,0.08370049034149729,0.14020744,0.20663138,0.13948387
3330957870623351424,95.50524585910502,11.625439887481612,199.24831901749,-1.1286825141072192,95.5069178163239,-11.708663682597848,-39.100680725204114,-33.67926746557933,16.198324,,0.043531418,,18.99717524693966,,0.99583435,,,,-49.68715101542632,-17.349894400579917,-1.0368884726737544,,,,,,,,,4.817456996783264,-13.76688144208178,DA,0.99,0.0,0.0,0.0,0.0,0.0,11741,8.531,0.942,152,0.013,0.01,b'Pure H                     ',0.0,-2.8851,-0.2394,95.50525,11.62544,68.71109122276684,0.9498700948384904,0.0380959811284518,0.0406761502272365,1.1094133750466035,0.0461728349690067,0.0519061318617619,4.44960553633218,0.3751418685121104,0.3666159169550171,0.01798746068950978,0.04818185,0.056202497,0.044104446
3339355661260116224,81.2038110983034,11.29496791977965,192.51139961906625,-13.459632778533765,81.18538888080683,-11.875568483101572,-10.076277915742711,-12.387643374537031,17.376009,,0.13281822,,12.228729178640208,,0.99381405,,,,-77.64006344078047,-17.2285949367455,-19.033885546990508,,,,,,,,,4.913148176393091,-11.964133771938704,DA,0.02,0.0,0.01,0.0,0.0,0.0,9576,8.343,0.816,106,0.018,0.016,b'Pure H                     ',0.0,-3.1133,-0.2552,81.20381,11.29497,51.490155147004096,1.191879588178555,0.0485633567263572,0.050626127770494,1.5327525083591742,0.062460326126112,0.0664390122495419,3.337577854671281,0.1793494809688582,0.196705882352941,0.046466872262715044,0.08184064,0.086645946,0.057812255
3347953532952671360,86.75002440421885,15.030410879612573,192.10311184987484,-6.906433094926982,86.82748940112785,-8.373086465964281,-11.198217464157326,-21.080911557279222,16.26714,,-0.16662598,,14.5097235128712,,0.967801,,,,-66.89837937769452,-14.34557027001952,-8.287429010064699,,,,,,,,,4.276234933640208,-13.097342365790125,DA,0.64,0.0,0.0,0.0,0.0,0.0,16004,8.549,0.958,200,0.01,0.008,b'Pure H                     ',0.0,-2.3569,-0.1834,86.75002,15.03041,70.67866883003221,0.4235482117065043,0.0160255134298628,0.0166557042923025,0.5642101175557763,0.0283490617793295,0.0346387733888926,4.644179930795848,0.3644844290657438,0.3644844290657438,0.0240881347708764,0.051750455,0.060040828,0.038605746
3360183783038606336,106.36908905300112,16.19816728116343,199.92178970760816,10.341807857625568,105.80152630763068,-6.347696641322985,-17.893522154069718,-8.872793010555142,16.599558,,0.18685532,,13.88190973224756,,0.9547346,,,,-66.62520513241705,-24.146649483398807,12.93194501627596,,,,,,,,,3.0868024621792123,-15.009300587532705,DA,1.0,0.0,0.0,0.0,0.0,0.0,9487,7.981,0.588,112,0.021,0.017,b'Pure H                     ',0.0,-2.9108,-0.2533,106.36909,16.19817,28.84369496841741,0.7086099049636969,0.0266065884765027,0.028257372434983,6.174692675631373,2.794230979181571,4.603203899123034,1.2388235294117649,0.2018823529411764,0.3002352941176474,0.02923102294482813,0.06277377,0.077401824,0.06420042
3406044717975450752,72.70014194648274,16.98526097807386,182.8455049791787,-17.123186699058234,73.39940376999972,-5.462599570902305,-18.93457394569872,-10.524494015409408,18.511002,,0.7494602,,13.366418596579852,,1.0145141,,,,-71.40997525541471,-3.549382974956981,-22.027373554697817,,,,,,,,,3.7407461075099766,-11.185119721083383,DA,0.98,0.0,0.1,0.0,0.0,0.0,5976,8.061,0.625,85,0.033,0.029,b'Pure H                     ',0.0,-3.7665,-0.4512,72.70014,16.98526,32.581191450286546,2.679253391210662,0.2060787778635724,0.2803103120009669,5.267805318576708,1.0633303800549534,3.240290403021258,1.5629619377162631,0.3507820069204153,0.4019377162629758,0.09020932384755816,0.1826928,0.22051197,0.15324111
3437360222181188864,94.00961511137514,31.063141482433096,181.4007157130385,6.776298991778455,93.46495313688064,7.672075044899447,-23.026894598127985,1.3362999126234416,17.275917,,0.2872448,,11.488769209879196,,1.0178403,,,,-86.40766090663091,-2.112837756845503,10.27030879419488,,,,,,,,,3.719491469730936,-14.754725205138827,DA,0.98,0.0,0.0,0.0,0.0,0.0,8654,7.95,0.568,136,0.03,0.024,b'Pure H                     ',0.0,-3.0549,-0.3618,94.00961,31.06314,27.36830394144892,0.865071127670461,0.0432174757975404,0.0465512848008817,7.698728951811821,3.361649476281894,4.259717365815488,1.1572179930795847,0.1457024221453287,0.2649134948096885,0.050266133665534375,0.092611775,0.10073986,0.07786362
3447991090873280000,84.74184620570291,32.20788634173581,176.4650676567783,0.5079369072307051,85.49905986619825,8.850722334540558,-16.603900981100868,-7.296085100849034,17.515722,,-0.038965225,,10.308671292964044,,0.9646864,,,,-96.81734372895072,5.980853475787921,0.8599610028540964,,,,,,,,,2.1733348177931826,-13.807010324918084,DA,1.0,0.0,0.0,0.0,0.0,0.0,12528,8.628,1.003,337,0.025,0.019,b'Pure H                     ',0.0,-2.8417,-0.4876,84.74185,32.20789,79.23739500612514,0.9826663431620568,0.0955845017963077,0.1223081127642354,1.0931019072262531,0.0942052899204671,0.1177053705640396,5.190906574394464,0.4019377162629753,0.4019377162629753,0.04478915602591104,0.10390361,0.11794989,0.08390539
3452373568124842752,91.98229365063295,34.257277663281066,177.75396760040832,6.769099353288251,91.66802549986276,10.829473997885088,-10.694154992395012,5.309172863291255,16.683722,,-0.27451897,,13.508960271123565,,0.94597644,,,,-73.45245740266556,2.8808606601808524,8.725203461206418,,,,,,,,,3.4403676527725304,-14.597727368846686,DA,0.84,0.0,0.0,0.0,0.0,0.0,21047,8.93,1.171,424,0.016,0.009,b'Pure H                     ',0.0,-2.1738,-0.2772,91.98229,34.25728,121.01886181346023,0.3969992235371571,0.0236031275611263,0.0263590707854952,0.4476626476844819,0.0239311739237327,0.0263510623369362,7.212318339100347,0.368442906574395,0.3600692041522491,0.030682191601001534,0.0697068,0.07861302,0.056213096
3557764648160770176,163.47731753892282,-15.065557473560288,265.322923372953,39.07446306357978,170.88281202651274,-20.347502482764263,17.864912303296954,-18.12909025573576,16.342234,,-0.25293732,,10.023900012530367,,0.99246913,,,,-6.315062110345834,-77.18974878111302,62.88269608818637,,,,,,,,,2.264919058473871,-7.4415586543061885,DA,0.99,0.0,0.0,0.0,0.0,0.0,20278,8.366,0.848,448,0.018,0.015,b'Pure H                     ',0.0,-1.8166,-0.2509,163.47732,-15.06556,53.921486537318536,0.1529302357140441,0.0117130643646835,0.0130067714253632,0.436121167056972,0.0520369429169543,0.0507522324532033,3.551487889273356,0.2009688581314876,0.2801384083044982,0.023788243281567104,0.05068226,0.055188425,0.04213769
3561365686181516032,170.9308397902478,-14.931550773922217,273.441301325305,42.86156605220077,177.76474264798085,-17.276661850651237,30.75369312075814,-23.33745660480105,16.78856,,0.23889351,,12.765880329465316,,0.94817,,,,3.446606867854124,-57.31509387397838,53.28495248995651,,,,,,,,,1.9124497930933384,-6.223099443855014,DA,1.0,0.0,0.0,0.0,0.0,0.0,8702,7.788,0.48,74,0.017,0.012,b'Pure H                     ',0.0,-2.9564,-0.1908,170.93084,-14.93155,20.87830136971112,0.7038845879667873,0.0189350342721906,0.020419707699199,,,,,,,0.02623007035432058,0.066068366,0.069339685,0.0641684
3562650151984291840,165.09099283865868,-16.004420845122322,267.66193842548614,39.14253589867111,172.80680713138742,-20.569022379473186,62.213023689452186,-60.1812601243922,17.911566,,0.90695,,21.85874865879743,,0.9804032,,,,-1.4474812628110592,-35.451815657173285,28.878677991921304,,,,,,,,,4.5795565383579016,-7.0107654249762215,DA,0.92,0.0,0.1,0.0,0.0,0.0,5640,8.212,0.719,68,0.025,0.024,b'Pure H                     ',0.0,-3.9559,-0.3968,165.09099,-16.00442,41.5195717353691,4.838332415326905,0.3340858034977536,0.3415984631220654,5.612827516674414,0.3506314123636205,0.4055526962039897,2.5847058823529414,0.3653979238754328,0.2968858131487888,0.03810399823706046,0.1196392,0.13767222,0.115122065
3562650151984292224,165.09512085564296,-16.00353660683038,267.6656527355796,39.14540448649637,172.81028389636575,-20.56658698838457,62.19671603579693,-59.06950577459354,17.615553,,0.7101078,,22.00048072787699,,0.9886305,,,,-1.4358143183961023,-35.22208481946819,28.694399961661613,,,,,,,,,4.343055939578665,-7.010269723752923,DA,0.98,0.0,0.09,0.0,0.0,0.0,6264,8.325,0.797,76,0.022,0.02,b'Pure H                     ',0.0,-3.8425,-0.3601,165.09512,-16.00354,49.82273753301197,4.244474158690457,0.1945636088633406,0.195037368583578,4.632891613312451,0.1857783349549331,0.1862568898516077,3.214560553633218,0.1935086505190311,0.1935086505190315,0.03387926359782363,0.11192581,0.12240394,0.10597193
