index,TIC,GaiaID,bp_rp_corr,Median_Period,Period_err,LC_source,ra,dec,l,b,ecl_lon,ecl_lat,pmra,pmdec,phot_g_mean_mag,ag_gspphot,bp_rp,ebpminrp,parallax,distance_gspphot,ruwe,radial_velocity,radial_velocity_error,vbroad,x,y,z,Type,HD,Vmag,B-V,V-I,MemF,comments,Voff(km/s),Vr(pred),rvdiff_x,simbadrvmem,rvdiff_y
673,259035512,2261095261082033280,1.0800066,6.102086828693938,1.1572719071071127,SPOC,290.1507165008961,67.41403735590295,98.63740540490927,22.187007297192675,15.407233976588984,82.1117997351161,7.1382812390408965,-47.96879083892286,10.308192,0.0172,1.0891066,0.0091,12.96668355013563,78.6644,13.001586,-3.7467928,1.3976867,6.8061867,-10.724474453563964,70.60051624624815,29.123161692989605,,,,,,,,1.966120060195341,-2.5967788204002704,1.1500139795997295,,
1673,261592170,6378379760046114560,0.5573395,1.8007236195842165,0.15727914311377933,SPOC,350.1552875913654,-75.63267894499774,310.13528912851206,-40.19936919819052,299.95297867823973,-60.68154755004388,-41.12210081465766,26.63109246782445,7.196662,0.0012,0.5579395,0.0006,16.949289816760032,58.9532,0.8695777,6.7855544,0.154016,40.196964,29.048025344164152,-34.45254881084118,-38.08119901176572,,,,,,,,1.5046293143190466,10.306368219851633,3.520813819851633,,
1557,263500755,5824090522313948672,1.3525367,3.9837235992542026,0.03310143966371948,QLP,231.0695611918997,-66.41129780562429,317.4044253980258,-7.934574931197081,248.85510321067449,-45.80676683409939,20.06409358750004,-3.98343276370119,11.934763,0.2578,1.4877367,0.1352,11.062564828729796,90.5742,1.130416,16.509012,0.63326424,11.60669,65.90711419049784,-60.59530399653868,-12.47832148067822,,,,,,,,4.966791442810764,9.590761004778834,6.918250995221165,,
1689,265286797,6423886931413462272,1.157246,5.744478300367786,0.5081760902745556,SPOC,303.5940065808132,-68.51521636713143,326.9407557899378,-32.66340295937712,287.3147613253625,-47.08596885553082,1.785784134580977,29.168730015403035,10.072309,0.0006,1.157546,0.0003,16.610082437315654,60.1537,1.013243,19.153025,0.16004643,5.9619884,42.47812189791832,-27.64810305437184,-32.4924759832919,,,,,,,,1.7598795602735602,12.775679682428445,6.377345317571555,,
552,265602919,1870103394346059264,0.7300180999999999,6.115336697901735,0.1826506238220622,QLP,313.3973998545019,36.696869514165,79.03109938553813,-5.1692878318951045,331.6840445999998,51.26189945900708,1.2862608877237278,-35.28184462142512,9.220565,0.0945,0.7809181,0.0509,10.692599787899615,82.7391,10.553381,9.563542,1.3451687,,17.722749640493696,91.44060084473412,-8.426271123541358,,,,,,,,3.736915116971907,5.62984907429382,3.93369292570618,,
580,266799292,1971292377159777152,0.7601012,5.583087342509051,0.0038536713698893443,SPOC,322.0303169303964,45.57752523447802,89.9827802186583,-3.888134918136077,348.6250634552451,55.74709828743367,-4.198537346000352,-44.10791821043552,8.46144,0.0599,0.7923012,0.0322,12.268311949322817,82.6678,6.2772126,5.338388,0.20728883,19.327463,0.0244410260431869,81.32319274523455,-5.527140514067416,,,,,,,,3.986609322939665,2.8775060805872954,2.4608819194127047,,
1300,267046689,4683813641908552192,0.7080736,3.8550549266273104,0.11241428084032168,SPOC,5.069428841086294,-77.22252497850593,305.16713089874605,-39.77018170141532,300.7700418829766,-64.4933940140492,-49.259500880584135,17.994232040260545,7.7563806,0.0,0.7080736,0.0,19.809468783574896,50.4494,1.0414627,6.88726,0.14737642,14.518854,22.34764809492854,-31.71842544993468,-32.29313132739122,,,,,,,,0.6743829471791732,9.46734493600091,2.580084936000909,,
1425,267181471,5344824192707707904,1.191881,14.184815737504486,3.342235292998952,QLP,176.03865878078403,-54.63532615412995,293.2178759915474,6.9624599836021375,206.4855144820108,-49.82675747509607,33.51799233360699,-25.22433164654037,11.271655,0.1262,1.258481,0.0666,10.57692272399714,92.9834,1.2299845,1.013299,0.65030754,,36.99767315079196,-86.24771281550439,11.4607062287866,,,,,,,,3.8126273113415343,2.37344432943027,1.36014532943027,,
1301,267490601,4684666927354770944,1.7333163,16.056638320497193,0.1272809823591654,QLP,9.929497064516855,-75.39702089230231,303.9210485841606,-41.70871272786084,305.7445095609733,-64.84174866988305,-34.679448894820815,-3.9122500267670617,12.64897,0.331,1.9165163,0.1832,13.425654669747582,75.0707,1.1626207,9.000954,0.93003225,,31.030514662901027,-46.141652210566185,-49.5576492508264,,,,,,,,3.936790051957612,9.317525529857,0.3165715298570006,,
32,269388263,191093849599008128,2.7914336,1.287589503339785,0.006397393676005114,SPOC,85.10330053574602,40.541049268004166,169.5420775564018,5.170817852232849,86.10702226394756,17.167917533235425,-65.32113080875179,-9.742814057481684,13.504547,0.1242,2.8773336,0.0859,30.39469875488822,32.9974,1.1282322,-13.655433,1.2543437,,-32.222280443901816,5.947573363725688,2.9651664195282823,,,,,,,,3.2950515388445782,-13.874234119688722,0.218801119688722,,
1787,269993785,6806292265191033472,0.998244,8.867691631897983,0.0,SPOC,311.32871441564635,-24.55754584074112,20.7788058608363,-35.126260897155205,307.17744472812234,-6.293844594874719,-1.9477059057440915,1.3596014704798185,10.595619,0.0564,1.028244,0.03,11.46248052311745,87.277,1.010909,18.632946,0.2641426,8.538882,66.7122873421791,25.313386421779807,-50.19682960368877,,,,,,,,3.1564909245483275,15.642124732644977,2.990821267355024,,
981,270229285,3482093715318375168,0.8444299,6.463732282089336,1.6811944100449034,SPOC,173.66354730733855,-29.869065423773684,283.6860884243214,30.11702928003418,187.2924370972273,-29.669337146583565,27.47726501856955,-27.495954224199707,10.081131,0.03,0.8605299,0.0161,10.667316297022255,93.3908,0.91155267,-2.1632216,0.2217353,9.78527,19.185846339555265,-78.78663585555941,47.03787145219872,,,,,,,,1.5931925589680045,-2.9072241167950654,0.7440025167950655,,
982,270230264,3485379399659163008,0.5926621,1.6028158220399127,0.5064890848448235,SPOC,175.25645816673574,-26.239154246306423,283.8314944012411,34.007525806279325,186.87720630498043,-25.794269727517324,19.88794600224499,-24.515042775576955,8.141128,0.0004,0.5928621,0.0002,13.254069401176356,75.21,0.9270556,-8.858251,0.21207653,29.718456,14.952250018600722,-60.73052975046071,42.198495864502185,,,,,,,,4.576858179230803,-3.3446925207140277,5.5135584792859715,,
385,270321234,1348434433170107136,1.1070243,13.052391571863975,2.2782662336608777,QLP,263.2975728200915,43.18945527377979,68.85881278776172,31.96116908207544,257.7558918896314,66.3440922405966,23.26119001205205,-23.5007562234546,10.487496,0.0304,1.1232243,0.0162,10.19850757841714,97.7332,24.122236,-1.7508489,1.0354544,,30.003677996584724,77.59023403238666,51.9041039193206,,,,,,,,3.664803507539713,2.163596693608247,3.9144455936082463,,
1320,270672809,4792274966430715136,3.2412428,0.5532544231764764,0.0008100424640609116,SPOC,87.495562765594,-52.41471715567516,259.9714140877205,-30.34248873458329,83.76267885679319,-75.79977085576613,-76.65090056722843,-91.19661063593318,14.411025,0.0004,3.2415428,0.0003,39.43013983647928,25.2915,1.2586472,-1.7172192,2.6708555,,-3.8114516279523225,-21.552930564687745,-12.811715959107492,,,,,,,,3.661490473953298,-0.3171761053256463,1.4000430946743536,,
897,271138201,3145405353470115712,1.1053662,3.760928628397663,0.0,SPOC,119.18023256485117,8.478659727541473,212.6613089019256,18.336471879561905,119.54039119118784,-12.018355306769172,-8.085332753294319,-30.398059989726395,10.402113,0.0006,1.1056662,0.0003,13.699800899695855,72.8382,0.89261746,-13.87986,0.21727099,6.02575,-58.331470381223255,-37.39253727600211,22.96360038833529,,,,,,,,4.909196921033946,-14.692213098111068,0.8123530981110676,,
876,271310754,3086002004397666304,0.42802933,0.6844344760401735,2.8329281069439105e-05,SPOC,117.2425768572712,0.6618656257256572,219.0007692763967,13.081055269341997,119.16299459035532,-20.061722479202928,-2.679174694461202,-17.350266639886197,7.388015,0.0017,0.42892933,0.0009,12.668448052149753,78.7121,0.9902752,-14.268522,0.36216414,63.380585,-59.752501286437216,-48.38794984402311,17.865586296594593,,,,,,,,1.746068482840263,-13.682486494763625,0.5860355052363762,,
877,271310768,3086003138269028224,0.68959577,0.6894653212468428,0.0004916299488427756,QLP,117.2441094685524,0.6776589631540458,218.98715072580592,13.089762726263704,119.16133604070416,-20.045931635637576,-2.2216091868210937,-15.679964612298535,8.657948,0.0007,0.68999577,0.0004,12.631577403901693,78.8861,0.8985147,-15.82692,0.3686006,,-59.93633033119048,-48.51323166822257,17.929453485225654,,,,,,,,2.337121168974164,-13.68477357766237,2.14214642233763,,
1693,271520041,6438704529928286336,0.7892258000000001,4.4935722548723795,0.0,SPOC,288.49188315409776,-63.12230218936871,333.11260863599176,-26.50107848775732,280.84929499953296,-40.37779234023862,11.790161826047402,23.95422315955614,9.430062,0.0121,0.7957258,0.0065,11.82357283002468,84.2895,1.0627341,15.239496,0.19543377,7.4381385,67.50766938052556,-34.22991795259626,-37.73940964717456,,,,,,,,2.4258560542865424,13.492481944884846,1.7470140551151552,,
620,271661986,2080464016240554368,0.6127221,1.7861331736366408,0.026555657284276668,SPOC,295.4743847503572,46.54033109123729,79.72022664806055,11.378123311380923,316.4744707463778,65.91906164984545,5.894610275889484,-40.6210564379852,8.436261,0.001,0.6132221,0.0005,11.093157345737165,89.9563,0.9819208,4.167817,0.27463344,29.755997,15.770768954351851,86.95541902448021,17.78420989180737,,,,,,,,2.19604570661206,3.241167149178355,0.9266498508216454,,
596,272634717,2017373081262780544,1.1742467,8.656037141305392,0.3177852932908145,QLP,356.4791267212518,64.79221274756988,116.02518089971797,2.802732296817961,38.31466623507109,57.19439381826167,-25.57197850947357,-22.765005960881112,11.214666,0.0467,1.1987467,0.0245,10.447216535189078,95.4732,0.8633944,-1.7470769,0.29162523,12.799531,-41.94813656934481,85.91057685493641,4.680423749096235,,,,,,,,0.3552710636123361,-4.336827192871355,2.589750292871355,,
1383,274016481,5127513656557144576,1.0798752,4.592247955301307,3.2377170018714425,SPOC,42.75944451806854,-21.004108442088427,206.7966436375408,-62.09247392744892,32.63469201553348,-35.519005366189695,-52.88647410569189,-21.804607970425185,4.5226736,0.0,1.0798752,0.0,16.792956290733486,56.6957,1.4437186,-5.616432,0.14006491,10.887804,-24.8784957368716,-12.565203297933936,-52.62350132778253,,,,,,,,3.156692680571266,0.313779412019004,5.930211412019004,,
643,274393297,2162411240644426240,3.1809635,0.4113809416698172,0.0002667792114327272,SPOC,316.5690961079276,44.61682002534648,86.60257367261177,-1.7949648884473843,341.836018395569,57.04112735730764,-23.28094066692565,-138.42151705678828,14.151821,0.0,3.1809635,0.0,40.8554986841401,24.4107,1.1816688,7.8411016,2.722389,,1.4498037422850123,24.42150266866452,-0.7666758222053139,,,,,,,,1.395469769318906,3.424000657094173,4.417100942905828,,
150,275191068,538719092266220160,0.912246,5.6399973447648435,0.23400364175827848,SPOC,10.890066704143972,74.93088018635484,122.40843011747042,12.067137870917346,59.25227338388371,60.04234733914069,-31.776488525664902,-6.260283632388407,10.0862465,0.003,0.913846,0.0016,10.084422269222484,97.7931,3.3313968,-10.070492,0.28201514,10.691915,-51.972067092515886,81.86824593407329,20.73075809403638,,,,,,,,4.227429496133027,-6.903086795355955,3.1674052046440444,,
1771,277374104,6732811864448756992,0.783664,7.025104521173286,1.0408084681827754,SPOC,283.7813402106485,-33.77044789853324,2.48190894715832,-15.388888675153131,281.6335860958313,-10.886058232733909,0.7016198290774476,-6.74393856064579,9.204435,0.0003,0.783864,0.0002,12.424665205402588,80.2552,1.1915041,9.818357,0.19270398,,77.5266331938071,3.360360666163153,-21.35825326913445,,,,,,,,4.638082307570706,15.49120529711838,5.67284829711838,,
541,277985850,1822484194266196224,0.5498319,1.9777359444281875,0.9127880862853226,SPOC,302.80394831030446,19.3649468906222,59.41552311165227,-7.770833231314838,310.6324986440484,38.29060377072418,-10.717289197380278,-27.872706196365403,7.4261384,0.0073,0.5537319,0.0039,14.46209330682342,69.0639,0.89951897,8.952163,0.14800312,22.187647,34.85911050893204,58.98000091062489,-9.349352526352222,,,,,,,,4.430074171769226,10.050129984572571,1.0979669845725706,,
1234,281184779,4457170446785639424,2.1185846,2.2100455353775685,0.0,SPOC,242.7217852622039,11.731598861335684,24.8087369388186,40.877181226849,237.97872897207887,32.18839531941188,33.38254598690169,-13.937055927598353,14.686366,0.4643,2.4008846,0.2823,11.632335117509331,86.7787,1.050095,1.6694187,3.3697112,,59.00234439836944,27.27382945445903,56.26039199595604,,,,,,,,4.514533068114636,5.393849517234995,3.7244308172349943,,
136,281384926,496259904568990976,1.0377092,5.941725804170262,1.9433853218163344,SPOC,71.32513602737303,68.9894946950205,141.37539881836298,14.99753810797657,80.45805148386252,46.16797003544651,-28.11946809461132,10.24329600778812,11.00692,0.1264,1.1044092,0.0667,10.311257744506127,96.4962,1.0802135,-4.14467,0.25920182,11.782262,-73.1860939042257,58.47515835073968,25.096602883687083,,,,,,,,2.6904031078921036,-11.01121534465948,6.86654534465948,,
1347,281702887,4908245921010386816,1.3643182,8.70021529360563,3.5129782315343534,SPOC,10.567132101742382,-56.875577212112816,305.4532606063776,-60.20776115768426,335.8208760405793,-53.92443495749912,-75.1078554614277,-1.553122591670011,10.092051,0.007,1.3680182,0.0037,20.112854539054403,49.7581,1.0691284,15.336268,0.18534341,,14.328941604929389,-20.12313796673116,-43.148164906159856,,,,,,,,4.925270835940553,9.558349196890273,5.777918803109728,,
602,282898483,2027293459305490176,1.2914,13.44626174603568,0.6246080940602319,QLP,299.52615116363614,26.77861888853856,64.12085419626007,-1.285588979680781,309.5120270579516,46.25005883509915,-7.047196191960442,-38.060831614938095,11.353177,0.1087,1.3483,0.0569,11.984874661369158,83.1318,1.2379258,12.02571,0.22792542,12.133089,36.40959861566941,75.05211830458519,-1.8720160600279327,,,,,,,,3.3551487637766915,8.37174405137397,3.6539659486260305,,
1520,283305917,5695597362915261568,1.0233233000000002,13.761515914425232,0.35788589152936723,QLP,128.26008331056678,-24.591351844115923,246.65171216529407,9.054580479842638,138.9957974212911,-41.7446894205759,-2.8455933441923857,-30.11227733405267,10.057039,0.0016,1.0242233,0.0009,12.897393535968211,77.4263,0.89967865,-9.848351,0.24978867,7.765341,-30.345730214895607,-70.29885332615609,12.20209915761235,,,,,,,,3.601416066876999,-8.774779861621077,1.073571138378922,,
516,283489009,1744092283677145728,0.5011974499999999,1.0247823564571183,0.0,SPOC,316.20586876419367,8.839979882678186,57.90551537914159,-24.41488888540757,321.55219923099344,24.39427884443237,-4.76225414312773,-32.4905191791973,7.5745053,0.0385,0.52199745,0.0208,10.83682335158041,91.8414,1.0573803,10.379029,0.14734465,29.191431,44.64451168082015,71.18467089534882,-38.14227221260796,,,,,,,,4.232043453505134,11.659609595287773,1.2805805952877731,,
930,283792884,3285218186904332288,0.7429147,17.91015901758174,12.08984098241826,SPOC,63.86951166885476,6.186383921706763,186.67793632236047,-30.50193170555664,63.06580529177501,-14.842995687046754,-109.61358566308868,-107.27902027514708,6.17452,0.0,0.7429147,0.0,45.30048787240542,22.0518,1.0959519,-7.277262,0.13695356,6.9445577,-18.890888047956683,-2.211794687476438,-11.20445796529708,Probable Activity-Based Members,26923,6.23,0.582,0.64,Y?,,3.703994168938899,-8.338147529399185,1.0608855293991848,,
931,283792891,3285218255623808640,0.8597808,5.101171531228514,1.5235778306083199,SPOC,63.85699151228302,6.199154881274957,186.6574232244791,-30.504309357516725,63.0555370888169,-14.82818002065406,-101.75317718029704,-112.1149923845106,6.777597,0.0001,0.8597808,0.0,45.307607581656825,22.0546,1.0489163,-8.010125,0.13034284,9.670443,-18.8882482685969,-2.204630809694809,-11.203486431587285,,,,,,,,4.270899811883219,-8.337354639115047,0.3272296391150462,,
64,284116244,267630274188451328,2.275914,14.94425502548895,0.8956209299556637,QLP,80.2677482963427,55.72549324741497,154.8700004871818,10.617876721259002,83.51851821023712,32.504971635068955,-23.569077117071043,5.3685918153061385,15.21204,0.5733,2.636014,0.3601,10.87297784700404,92.3433,1.0163763,-15.352626,5.3489995,,-81.8400582301543,38.38895085950133,16.9464177698748,,,,,,,,2.1231069487014516,-12.773400544535878,2.5792254554641225,,
245,284556040,856512518586220544,1.1195576,9.76134509783979,1.5035254085892067,SPOC,170.88061050813346,57.71498513792674,143.72159415992232,55.72161775509084,141.87091574105978,47.89922862215472,38.26927459416832,3.0283677617309457,10.878989,0.0017,1.1204576,0.0009,12.277891748942064,81.2433,1.0781727,-13.401327,0.26162884,,-36.9799631464638,27.14303154190478,67.30071184293375,,,,,,,,4.623665041449542,-11.723842292496958,1.6774847075030426,,
1471,285410998,5518867709324686592,0.9839058,13.844352129624575,1.4575473108186934,QLP,120.13441547468972,-46.15350903122169,260.9710818438359,-8.382140518390875,142.9234745319373,-64.15771267092862,-5.3546688816137,-39.97426757560587,10.452537,0.0716,1.0225058,0.0386,10.472035482330456,94.0955,11.885145,0.59965503,0.41464695,13.797692,-14.825824691369093,-93.3017694023858,-13.920374777768762,,,,,,,,3.4009014139349643,-3.3829582794947717,3.982613309494772,,
421,286944183,1503074730664363776,3.2504556,0.20431369853583148,6.441664217987642e-05,SPOC,208.03104814397707,46.434574084403295,95.09571787346376,67.27751376770006,180.841102987681,52.52595219568517,116.28745931942042,-40.97489513157075,14.365025,0.0007,3.2509556,0.0005,38.820275625815455,25.6695,1.4464494,-1.1049346,3.4419181,,-0.8837720391450443,9.91083704916039,23.76043320985247,,,,,,,,0.6944882746226467,-6.482318344880774,5.377383744880774,,
1647,287090044,6281300030139168640,0.64628376,,,,224.08100903581905,-18.928270245174705,339.64268225732025,34.89128557998319,227.16033053606412,-2.054890792311418,39.02968173350862,-9.82630364027537,7.5683246,0.0001,0.64638376,0.0001,16.92134010196206,59.0016,1.272398,-1.2010155,0.18296169,18.758995,45.44604075226081,-16.862704512044285,33.80471771845948,,,,,,,,4.738013247508023,5.733849838011114,6.9348653380111145,,
237,287226643,825936302810088960,0.886942,8.316558242806595,1.3255126446016843,SPOC,144.24986600429713,48.83048664770696,169.25989536338983,46.93817649321895,129.3182147129606,32.524567194477456,19.72425458048503,19.26118508723244,9.435802,0.0134,0.894042,0.0071,13.23960177271065,75.3267,0.9731203,-9.300713,0.15908034,6.3657866,-50.66817457530738,9.6105876549791,55.18424165040314,,,,,,,,3.4272574774238675,-14.510924542592983,5.210211542592983,,
837,288158059,2940796611884222208,1.1194423,7.45237218149841,1.9090857639321577,SPOC,98.29931811192208,-17.49083778709232,226.697022698347,-11.802286732807287,100.45130724946272,-40.62948971483471,-41.10851813230143,-86.28686700511805,8.908701,0.0003,1.1196423,0.0002,27.763336071751965,36.0509,1.1135495,-6.3151584,0.18018675,7.2596703,-24.18141098003881,-25.65801859848004,-7.367094456621108,,,,,,,,3.4978555259482227,-9.495739059699211,3.1805806596992117,,
243,289715844,854734436486835840,0.48623753,4.839588907299333,0.1750339677046968,SPOC,158.7909340238363,57.08280045492562,152.2601653744772,51.57414829857868,134.5694440819416,43.78745036786415,66.44928179514501,37.14489964223927,5.0622573,0.0,0.48623753,0.0,37.34439652744437,26.8633,0.99828583,-12.316851,0.2402378,34.606613,-14.729714941592444,7.746341508333074,20.978063383140046,,,,,,,,0.2989259684289414,-12.842612711657203,0.5257617116572035,,
1765,290240890,6693260232174351360,1.5603861,13.928803362627331,0.486848017713581,QLP,304.78658411906025,-38.48476092914506,2.854111990712405,-32.950399072948734,298.0720918225648,-18.37486808245743,1.644977471078764,14.644949094808512,12.364572,0.3533,1.7516861,0.1913,11.679509596060514,83.9106,17.140951,9.463721,2.790621,8.642002,71.75822174895092,3.5774986053076323,-46.5698315382234,,,,,,,,4.39420578021893,15.838879786780108,6.3751587867801085,,
1077,290474796,3845035696121944576,2.7644186,1.4369780202033766,0.0007304893760353703,SPOC,139.04266578605825,1.8853361511850133,229.4853421648939,32.693059743170075,140.864956915971,-13.321549129411231,54.82261133983465,-101.30459478738815,11.688736,0.0,2.7644186,0.0,63.89092797847018,15.6438,1.123814,-13.2892275,0.75843275,,-8.557141742417887,-10.013937014504815,8.454070102341417,,,,,,,,0.5034157984239637,-13.17392124209782,0.1153062579021817,,
1761,290743237,6682734130621950976,1.0665793,10.544065028380917,0.44612141457938215,QLP,307.39392695434805,-37.82589311914266,4.058029768368205,-34.85802497901142,300.33605801412585,-18.242370460275325,-2.843189009653269,16.18037457227699,9.969741,0.0006,1.0668793,0.0003,15.557907760708591,64.1947,0.90464264,20.114565,0.17391159,6.316073,52.61077268509493,3.732452712265849,-36.73661546179788,,,,,,,,3.353011174496664,15.81216142800373,4.302403571996269,,
1762,290970527,6683306151547010688,2.3950195,2.1305667394444203,0.0009220420709432631,SPOC,309.034654837804,-36.11968675632748,6.387711266959377,-35.86793491450635,302.1264994438395,-16.932343757872964,6.220668822449984,39.8406411731602,10.586762,0.0001,2.3950195,0.0,59.21367746245265,16.8875,1.1738983,17.041546,1.4409189,45.409615,13.600552651982792,1.522592749097932,-9.894993137948967,,,,,,,,3.226976952339709,15.812702137038697,1.2288438629613037,,
1101,291007433,3963347996288563456,0.45821728,1.0928755297203656,0.034156538018802585,SPOC,169.71495654480978,10.596435301924403,245.67838356393096,62.65464591382615,166.3895406276624,5.676174911305074,33.94247484738529,-15.570012982426302,7.6010966,0.0016,0.45901728,0.0008,11.835482748311245,84.4161,0.9071552,-5.22817,0.57313657,50.784195,-15.984833192650653,-35.36689867665957,75.0500774849779,,,,,,,,3.318513889525963,-10.285431818618411,5.057261818618411,,
1093,291038751,3914771087241566720,1.4310428,3.4441381297235867,0.0,SPOC,170.31445375387568,8.7794034799776,249.4298888962519,61.87729336727806,167.65212691490223,4.237892688673151,22.80147109603086,-17.349706239912727,11.805967,0.0028,1.4325428,0.0015,11.053038394455644,90.2512,0.9667271,-16.13042,0.80026114,6.9373126,-14.983607968199228,-39.92647139582705,79.79164648445088,,,,,,,,0.790810321765742,-9.963950272567605,6.166469727432396,,
814,291689873,2881313793031884544,2.8142185,4.826670896652553,0.00016298784570700775,SPOC,358.71365830063576,38.52633962632873,110.94190824768954,-23.024448557192176,16.4983988514799,35.34243347860632,-132.06414571020755,-86.14558649593317,11.879241,0.0,2.8142185,0.0,59.39468006427689,16.8515,1.3178313,6.2104607,0.41981962,,-5.538346887594926,14.47172609461978,-6.585166871875671,,,,,,,,4.2774995510549365,0.3935001122475996,5.8169605877523995,,
888,291962446,3128456725326902912,2.8244144,0.7543904837862675,0.0,SPOC,106.27504871801818,4.334041716011834,210.62096907548832,5.010078680029729,107.1017786101701,-18.14421862557189,-23.12465723420901,-47.878085486544286,14.581279,0.0002,2.8245144,0.0001,20.546211049671484,48.6014,1.0830144,-15.317875,4.8040557,,-41.72388708740562,-24.69605332626766,4.250466325005672,,,,,,,,4.188889116124484,-13.785360342857944,1.5325146571420571,,
894,293142397,3140484489181496448,0.66650036,3.463101234938541,0.0,SPOC,107.9326389492376,4.941346202473917,210.8261976271256,6.758438383947039,108.745006668333,-17.338593623037454,-6.786892181827442,-21.22277023571909,8.260217,0.0004,0.66670036,0.0002,13.63255265959958,73.1098,0.95937866,-15.468924,0.14520356,13.183499,-62.55310624776933,-37.32791100928489,8.632547098376389,,,,,,,,0.6340462561395881,-13.953703402357602,1.5152205976423971,,
1299,293162976,4682548825579310336,1.235226,9.838982123383905,1.3243395946194916,SPOC,62.55223644489197,-56.916389613698826,267.4829459452844,-44.13263787247793,23.83471380685113,-74.03388975476935,-34.46208066897546,-20.40387086868676,11.012756,0.0841,1.279026,0.0438,12.024172831266736,82.9817,0.95141566,-3.519693,0.3936534,,-2.621416050880803,-59.63298289009893,-57.91015861988553,,,,,,,,3.292860207844629,3.0835143877958413,6.603207387795841,,
1532,293984348,5713485356248279168,1.1852771,11.275577569415118,3.9009721418445062,QLP,122.42817911022512,-20.02853834461738,239.7898853920355,7.116829670651459,130.43018350466917,-39.02582866423064,-2.495975817157955,-30.659784823705223,10.114637,0.0002,1.1853771,0.0001,16.21726574757138,61.5883,1.1233948,-13.413925,0.17079858,7.681038,-30.787919002259155,-52.87746764862548,7.639570944533551,,,,,,,,3.762330222650083,-9.908708589856154,3.5052164101438468,,
624,295295993,2087604180336959616,1.1632045,9.272143413376865,0.6149306872945486,QLP,303.19006590669744,49.63083923265116,85.04956457735251,8.460472411007398,331.28356950767926,66.15317422780049,-1.834880599715209,-53.87430286982234,10.437536,0.0312,1.1796045,0.0164,14.218415374678814,70.2684,0.91034764,4.6390133,0.24510542,8.164818,6.003119869380879,69.30645144867106,10.347641658182024,,,,,,,,2.177687245261734,2.4200617213782163,2.218951578621784,,
1016,297146112,3608139353206904192,2.6240745999999997,,,,202.3508633448712,-14.370273294061745,316.6063281522573,47.49093391208875,205.98595127279768,-4.656082055068895,108.619650495734,-41.85682641874078,11.859195,0.0072,2.6287746,0.0047,41.44904506070733,24.2039,1.7580814,-2.2259934,1.2674073,,11.845936706290932,-11.199667383441582,17.784979745099843,,,,,,,,3.956215297125578,0.2033397755610835,2.4293331755610836,,
1651,297178427,6286342699701558144,1.0241562,,,,217.8352283824556,-16.635413985433736,334.79743407133964,39.97524346470072,220.7962323665384,-1.654698176054401,22.086610971875068,-20.037078949344963,10.675295,0.0564,1.0540562,0.0299,11.103258390983909,89.9119,0.8429907,8.41583,0.2576629,10.121488,62.44782729100495,-29.38913295786036,57.86198359523374,,,,,,,,4.1975990012484035,4.056193238641448,4.359636761358551,,
493,298074529,1687906105625976064,0.7360234,5.4063901898855695,1.1229907991499504,SPOC,201.6023397124907,72.24487719643281,119.1975042988258,44.628925159485,135.78935228161504,66.69906877830977,61.885812484031575,-8.33380810155449,8.139356,0.0001,0.7360234,0.0,17.49818768627642,57.0887,1.0828844,-14.142401,0.1265145,,-19.84026872551098,35.50361221174971,40.147724713434656,,,,,,,,3.7404569584731697,-8.625947497617233,5.516453502382767,,
1434,300387930,5373149089698079616,0.82364247,8.041633399411026,0.0,SPOC,170.7733241189463,-49.91324261589623,288.6764629155708,10.497384896609232,198.2501736244484,-47.98837642375656,32.32327250423444,-28.696826344284105,9.862091,0.113,0.88384247,0.0602,11.37224655901189,87.7112,0.9778453,1.1589197,0.29351023,9.474389,27.687083066183916,-81.90874613617093,16.020638180393945,,,,,,,,3.0158156327731724,0.8067896387944522,0.3521300612055478,,
732,300943035,2545898730071382528,2.3121074,8.497342681636574,8.438032334875558,SPOC,1.7227820938284026,0.0893440101845225,99.645589845401,-60.75243348863128,1.616238704730257,-0.6032247540483531,-44.13603234877091,-31.159901600181136,12.390738,0.0003,2.3123074,0.0002,22.7835770095363,44.0165,1.536014,6.1245775,0.5945973,,-3.593108532582526,21.1414161637061,-38.29586367549077,,,,,,,,3.3418358146314735,6.545634095088301,0.4210565950883014,,
1250,302326422,4495931087822218880,0.82456984,4.359495349875141,2.4543201960223504,SPOC,268.9390293514245,11.803748185529177,37.42608849320486,17.629281668471837,268.7284544211545,35.23834622189702,15.49935857600642,-48.21647129012632,8.297831,0.0001,0.82466984,0.0001,17.37927987143873,57.4062,1.6554267,12.277762,0.1588669,6.9382987,43.548530318783534,33.32679641579133,17.42632563369218,,,,,,,,3.883957169875053,9.632227665272108,2.6455343347278912,,
691,303050301,2330370742807755520,0.79321365,3.2190430417295923,0.05810766972061243,SPOC,351.2785027958746,-28.74867053556993,23.028219720380847,-70.89160913995337,340.1243061653255,-22.854920783689803,-25.95198758447975,-12.739486526072136,9.849958,0.0849,0.83871365,0.0455,11.108954787031326,89.5444,0.95642877,16.716984,0.24994312,8.311749,27.11956406744804,11.52733905981854,-85.05759539831712,,,,,,,,2.295629573336622,11.581059037591793,5.1359249624082075,,
