GaiaID,TIC,HD,index,ra,dec,l,b,ecl_lon,ecl_lat,pmra,pmdec,bp_rp,ebpminrp,bp_rp_corr,phot_g_mean_mag,ag_gspphot,parallax,distance_gspphot,ruwe,vbroad,x,y,z,radial_velocity,radial_velocity_error,Voff(km/s),Vr(pred),rvdiff,Type,Vmag,Median_Period,Period_err,LC_source,Period_notes,B-V,V-I,MemF,comments,Teff,Median_rot_age,Median_rot_up_err,Median_rot_low_err,peak_rot_age
2892003932273326208,117881543,,818.0,96.8360260485007,-33.11431439130898,241.1054643627074,-19.1069208254135,100.35354319130336,-56.30816449766454,-14.005823837657832,-68.03130736028136,0.8654456,0.0,0.8654456,8.227509,0.0,22.638430310252858,44.1174,1.1185681,8.221621,-20.1683223883376,-36.5430898037987,-14.459131380121676,-3.3887124,0.13765891,2.573010353088868,-5.858954739974379,2.470242339974379,,,7.3,0.7,SPOC,From Capistrant paper,,,,,5600.0,529.96,238.05,223.6,522.0440881763527
289904485684219904,411632695,,71.0,21.053262143301367,22.97811042082586,132.69024114119324,-39.2718115226121,28.097713400989,13.097485986691998,-44.62598723655485,-37.470969218873925,1.2491407,0.0057,1.2434407,10.446625,0.0108,15.914073500377803,63.151,1.0880928,12.878738,-32.98348277118044,35.75607561275845,-39.77611896288913,1.9907179,0.24459437,2.5758732871751806,-1.20773451584028,3.19845241584028,,,11.24,0.162,QLP,QLP better fit,,,,,4830.0,932.97,422.07,433.88,1030.060120240481
2932504370068337792,80036564,,832.0,105.08329917013394,-20.032800076058965,231.8360896698528,-7.108918920261057,109.35413517588331,-42.46394649623062,-21.19322579742714,-32.98485188049059,0.6990385,0.0004,0.6986385,8.654838,0.0007,12.49187436517208,79.8952,1.0175201,11.796957,-49.08496217392399,-62.45677129266043,-9.906915688042949,-8.762879,0.19296336,4.4222129326569934,-9.452635465308424,0.6897564653084238,,,5.033253078,0.04529145637,SPOC,,,,,,6180.0,985.43,952.01,538.94,475.1503006012024
2951331105809674112,34934941,,841.0,96.59834382555982,-14.391398223960492,223.1197985946341,-11.96702176219604,98.08078128059331,-37.64577023503821,-6.599335853726079,-25.102299604860807,0.7614775,0.0005,0.7609775000000001,8.9794655,0.001,12.79715260518643,77.9183,0.9391007,,-55.79856268503148,-52.25154877249675,-16.202718038419004,-7.3748527,0.19147833,3.624253382453494,-9.965302417476094,2.590449717476094,,,5.315214285,0.0,SPOC,,,,,,5990.0,578.73,845.67,255.86,412.62525050100203
297548019938221056,26893828,,76.0,27.47918859918027,25.74612110029388,139.10279929182096,-35.28259111825177,34.73800004135184,13.486476583821556,-47.06330794775283,-29.320516761336545,0.8394003,0.0,0.8394003,8.400534,0.0001,20.65068475458026,48.2283,0.98656374,,-29.87984323667041,25.88017701948809,-27.97048269589241,-2.1710148,0.21585657,3.0097095231284023,-2.9870468762743885,0.8160320762743885,,,7.557694653502715,0.1695443101459082,QLP,QLP better fits,,,,,5680.0,613.59,307.9,235.34,568.937875751503
2983810610570956416,143350190,,845.0,82.25134235595199,-15.728352588459757,218.432979327892,-25.158949412315643,80.39922523126177,-38.90974110226886,-16.86820067354757,-34.45549017646455,1.9715109,0.3033,1.6682109,13.267588,0.5478,10.58296843000844,94.9846,1.0867975,,-66.99653358451363,-53.163615205862,-40.1712341484008,-7.0342774,1.2367122,4.559010583132423,-8.010684198901217,0.9764067989012172,,,13.289500423150514,0.6809514521084958,QLP,excl sec 32 for bad fits,,,,,4100.0,1158.51,676.32,592.02,1014.4288577154309
3002388371356795392,119631128,,856.0,100.86564708131488,-9.865403738971269,220.84497310553945,-6.236471740014285,102.7681317094268,-32.82433721009986,-21.98977032973556,-26.476761218978748,0.9075289,0.0506,0.8569289,9.802268,0.0951,11.96527528671031,83.5185,0.9164274,6.5732493,-62.84895812221827,-54.33591170783291,-9.07895221059136,-7.8484945,0.24915358,4.134284896907126,-11.189574801991192,3.341080301991192,,,7.950120623141592,0.0315960721083183,QLP,,,,,,5660.0,660.38,318.13,244.58,608.0160320641282
3022226653492140544,66527717,,862.0,86.53994651272387,-6.138787545336805,210.9979217845411,-17.302038033973854,86.04543512673675,-29.530583452700963,-22.41310289313465,-19.25284627143041,0.8821049,0.0246,0.8575049,9.857551,0.0462,11.457746300364011,86.9993,1.1535852,10.07847,-71.42752893125395,-42.91446316317069,-25.95700998430346,-5.694744,0.2665852,2.291817016082216,-10.322176127952265,4.6274321279522646,,,6.5465060518343785,0.0,SPOC,,,,,,5660.0,455.03,217.24,199.38,451.7034068136273
3024151073718646272,176471832,,864.0,86.96813966621518,-2.7607387741244165,208.06241133407647,-15.388990015727018,86.62556342803067,-26.164512794777025,-35.715467364593394,-26.17273085889175,1.0151873,0.006,1.0091873,9.103914,0.0113,20.89787302619843,47.4529,0.9715832,7.5920777,-40.712143219458255,-21.70394815214349,-12.698462241607816,-10.372742,0.18373808,3.0375659531503327,-10.922816945198552,0.5500749451985509,,,8.2,0.8,SPOC,From Capistrant paper,,,,,5170.0,544.78,302.64,268.14,514.2284569138276
3097066080667486592,366351890,,882.0,125.7473649880074,7.63078764168133,216.54106291699804,23.805092979779992,126.21039386206743,-11.428540863661327,16.063370331305133,-20.998547902145432,0.959424,0.0027,0.956724,9.031381,0.0051,19.670581509711067,50.4114,0.93498963,,-37.36938572697365,-27.693359125782337,20.51930313559636,-15.701354,0.20069304,3.007649732306024,-14.545616144899668,1.155737855100332,,,9.259648732146848,0.1248633360168938,TESS-SPOC,"TESS-SPOC sec 61, 71, and 72 has best fits",,,,,5380.0,745.07,300.38,289.86,725.2505010020041
